MSSubClass,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,Magic,Target
85,68.0,7838,3,3,2,5,5,1967,1967,0.0,3,3,3.0,3.0,3.0,4.0,769,0.0,0,95,864,3,4.0,900,0,0,900,1,0,1,0,3,1,3,6,7,1,1.0,2.0,1,288,3.0,3.0,2,175,144,0,0,0,0,0.0,1.0,0,12,2006,1,11.9705528494025
50,60.0,9084,3,3,2,5,6,1941,1950,0.0,3,3,3.0,2.0,2.0,1.0,236,2.0,380,0,616,3,4.0,616,495,0,1111,0,1,1,0,3,1,3,5,7,0,0.0,1.0,1,200,3.0,2.0,2,48,0,0,0,0,0,0.0,0.0,0,3,2008,0,11.461632170582678
20,134.0,17755,3,3,2,5,4,1959,1959,132.0,3,3,3.0,3.0,1.0,3.0,176,0.0,0,1290,1466,3,4.0,1466,0,0,1466,0,0,1,1,3,1,2,6,7,2,4.0,3.0,2,528,3.0,3.0,2,0,140,0,0,100,0,0.0,0.0,0,11,2006,0,11.917723684090689
20,75.0,9000,3,3,2,8,5,2008,2008,36.0,4,3,4.0,3.0,3.0,5.0,1078,0.0,0,488,1566,5,4.0,1566,0,0,1566,1,0,2,0,3,1,4,7,7,0,0.0,2.0,2,750,3.0,3.0,2,144,168,0,0,0,0,0.0,0.0,0,4,2010,1,12.600502014122862
20,83.0,10159,2,3,2,9,5,2009,2010,450.0,5,3,5.0,3.0,3.0,5.0,1646,0.0,0,284,1930,5,4.0,1940,0,0,1940,1,0,2,1,3,1,5,8,7,1,4.0,3.0,3,606,3.0,3.0,2,168,95,0,0,0,0,0.0,0.0,0,4,2010,1,12.969290598824617
50,51.0,6120,3,3,2,5,6,1936,1950,0.0,3,2,3.0,3.0,1.0,0.0,0,0.0,0,927,927,3,4.0,1067,472,0,1539,0,0,1,1,3,1,3,5,7,0,0.0,1.0,2,576,3.0,3.0,2,112,0,0,0,0,0,0.0,3.0,0,4,2009,-1,11.585999919842338
85,90.0,10012,3,3,2,4,5,1972,1972,0.0,3,3,4.0,3.0,3.0,3.0,920,2.0,180,38,1138,3,4.0,1181,0,0,1181,1,0,2,0,3,1,3,6,7,0,0.0,2.0,2,588,3.0,3.0,2,0,0,180,0,0,0,0.0,3.0,0,4,2008,0,11.831379196088763
20,60.0,7200,3,3,2,5,8,1950,2002,0.0,3,3,3.0,3.0,1.0,4.0,398,3.0,149,317,864,4,4.0,864,0,0,864,1,0,1,0,3,1,4,5,7,0,0.0,2.0,2,720,3.0,3.0,2,194,0,0,0,0,0,0.0,0.0,0,7,2007,1,12.007343704652955
60,67.7156862745098,12046,2,3,2,6,6,1976,1976,298.0,3,3,3.0,3.0,1.0,1.0,156,0.0,0,692,848,3,4.0,1118,912,0,2030,0,0,2,1,4,1,4,8,7,1,3.0,3.0,2,551,3.0,3.0,2,0,224,0,0,0,0,0.0,0.0,0,6,2007,1,12.352349831889958
60,104.0,13518,3,3,2,9,5,2008,2009,860.0,5,3,5.0,3.0,1.0,0.0,0,0.0,0,1926,1926,5,4.0,1966,1174,0,3140,0,0,3,1,4,1,5,11,7,2,4.0,3.0,3,820,3.0,3.0,2,144,78,0,0,0,0,0.0,0.0,0,7,2009,1,13.161508020060753
20,74.0,8892,3,3,2,5,7,1953,1996,0.0,4,3,3.0,3.0,3.0,0.0,0,0.0,0,105,105,4,4.0,910,0,0,910,0,0,1,0,3,1,4,5,7,0,0.0,1.0,2,414,3.0,3.0,2,196,0,150,0,0,0,0.0,2.0,0,10,2008,1,11.923862592716793
60,77.0,9965,3,3,2,8,5,2006,2007,340.0,4,3,5.0,3.0,4.0,5.0,1150,0.0,0,316,1466,5,4.0,1466,1362,0,2828,1,0,3,0,4,1,4,11,7,1,3.0,2.0,3,1052,3.0,3.0,2,125,144,0,0,0,0,0.0,0.0,0,4,2007,1,13.03805185034855
80,102.0,10192,2,3,2,7,6,1968,1992,143.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,570,570,4,4.0,1222,698,0,1920,0,0,3,0,4,1,4,8,7,1,3.0,2.0,2,487,3.0,3.0,2,0,98,0,0,0,0,0.0,4.0,0,9,2006,-1,11.826289760948693
50,50.0,8635,3,3,2,5,5,1948,2001,0.0,3,3,3.0,3.0,1.0,3.0,336,5.0,41,295,672,3,4.0,1072,213,0,1285,1,0,1,0,2,1,3,6,6,0,0.0,1.0,1,240,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,1,2008,1,11.993504184380829
60,80.0,9364,3,3,2,6,7,1969,1969,143.0,3,3,3.0,3.0,1.0,4.0,371,0.0,0,292,663,3,4.0,663,689,0,1352,0,0,1,1,4,1,3,7,7,0,0.0,3.0,1,299,3.0,3.0,2,379,36,0,0,0,0,0.0,3.0,0,3,2010,-1,11.730726976925604
50,52.0,5720,3,3,2,5,6,1941,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,676,676,5,4.0,676,455,0,1131,0,0,1,1,3,1,3,5,7,0,0.0,1.0,1,200,3.0,3.0,2,26,0,0,0,0,0,0.0,0.0,0,8,2009,0,11.104957226643945
20,65.0,7150,3,3,2,5,5,1967,1967,60.0,3,3,3.0,3.0,1.0,3.0,432,0.0,0,460,892,3,4.0,892,0,0,892,0,0,1,0,3,1,3,5,7,0,0.0,2.0,1,288,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,0,7,2009,0,11.512925464970229
20,92.0,11932,3,3,2,8,5,2007,2008,186.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1580,1580,5,4.0,1580,0,0,1580,0,0,2,0,3,1,4,7,7,0,0.0,2.0,3,830,3.0,3.0,2,0,24,0,0,0,0,0.0,0.0,0,6,2008,0,12.367885325692589
20,37.0,6951,2,3,2,5,5,1984,1985,0.0,3,3,3.0,3.0,1.0,4.0,658,0.0,0,218,876,3,4.0,923,0,0,923,1,0,1,0,3,1,3,5,7,0,0.0,1.0,1,264,3.0,3.0,2,362,0,0,0,0,0,0.0,3.0,0,10,2008,-1,11.35338989950567
50,52.0,6240,3,3,2,5,6,1928,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,1042,1042,5,4.0,1042,534,0,1576,0,0,1,0,3,1,3,8,7,1,4.0,1.0,1,225,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,8,2006,1,12.123373284532448
20,72.0,8640,3,3,2,8,5,2009,2009,72.0,4,3,4.0,3.0,2.0,5.0,936,0.0,0,364,1300,5,4.0,1314,0,0,1314,1,0,2,0,3,1,4,6,7,0,0.0,2.0,2,552,3.0,3.0,2,135,112,0,0,0,0,0.0,0.0,0,9,2009,1,12.484314235227622
80,70.0,8163,3,3,2,5,6,1959,1959,128.0,3,4,3.0,3.0,3.0,4.0,748,3.0,294,102,1144,3,4.0,1144,0,0,1144,1,0,1,0,3,1,3,6,7,1,3.0,2.0,1,796,3.0,3.0,2,86,0,0,0,0,0,0.0,0.0,0,3,2006,-1,11.57264014824945
20,80.0,11040,3,3,2,6,7,1971,2004,144.0,4,4,3.0,3.0,1.0,4.0,656,0.0,0,602,1258,5,4.0,1258,0,0,1258,0,1,2,0,3,1,4,5,7,0,0.0,2.0,2,528,3.0,3.0,2,55,0,0,216,0,0,0.0,0.0,0,10,2008,-1,11.594498449259476
20,78.0,10140,3,3,2,6,6,1974,1999,99.0,3,3,3.0,3.0,1.0,4.0,663,1.0,377,0,1040,2,4.0,1309,0,0,1309,1,0,1,1,3,1,4,5,7,1,2.0,2.0,2,484,3.0,3.0,2,265,0,0,0,0,648,2.0,4.0,0,1,2006,0,12.106252310247962
60,149.0,12589,1,3,2,6,5,2005,2005,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,742,742,5,4.0,742,742,0,1484,0,0,2,1,3,1,4,8,7,1,4.0,3.0,2,390,3.0,3.0,2,36,24,0,0,0,0,0.0,0.0,0,6,2009,-1,11.836846017997322
30,85.0,10625,3,3,2,5,5,1920,1950,0.0,3,3,3.0,3.0,1.0,4.0,108,0.0,0,350,458,2,4.0,835,0,0,835,0,0,1,0,2,1,3,5,7,0,0.0,1.0,1,366,2.0,3.0,2,0,0,77,0,0,0,0.0,0.0,400,5,2010,0,11.326595886778735
60,75.0,11404,2,3,2,7,5,1998,1999,202.0,4,3,4.0,3.0,3.0,4.0,252,0.0,0,901,1153,5,4.0,1153,878,0,2031,0,0,2,1,3,1,4,8,7,1,3.0,3.0,2,541,3.0,3.0,2,192,84,0,0,0,0,0.0,0.0,0,7,2008,1,12.45953527410109
190,60.0,11340,3,3,2,4,6,1885,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,777,777,4,4.0,1246,1044,0,2290,0,0,2,0,4,2,3,11,7,0,0.0,1.0,2,560,3.0,3.0,0,0,0,114,0,0,0,0.0,0.0,0,4,2010,-1,11.374170306239353
60,67.7156862745098,14364,2,3,1,7,5,1988,1989,128.0,4,3,4.0,3.0,4.0,5.0,1065,0.0,0,92,1157,5,4.0,1180,882,0,2062,1,0,2,1,3,1,3,7,7,1,4.0,3.0,2,454,3.0,3.0,2,60,55,0,0,154,0,0.0,0.0,0,4,2007,-1,12.394562440873395
60,80.0,16692,2,3,2,7,5,1978,1978,184.0,3,3,4.0,3.0,1.0,3.0,790,1.0,469,133,1392,3,4.0,1392,1392,0,2784,1,0,3,1,5,1,4,12,7,2,3.0,2.0,2,564,3.0,3.0,2,0,112,0,0,440,519,2.0,3.0,2000,7,2006,1,12.567785456824453
20,128.0,12160,3,3,2,6,4,1953,1953,90.0,3,3,3.0,3.0,1.0,3.0,1024,0.0,0,481,1505,5,4.0,1505,0,0,1505,1,0,1,0,2,1,3,6,7,1,3.0,2.0,2,505,3.0,3.0,2,0,0,0,162,0,0,0.0,0.0,0,2,2009,-1,11.65146311116394
20,59.91111111111111,26142,2,3,2,5,7,1962,1962,189.0,3,3,3.0,3.0,1.0,2.0,593,0.0,0,595,1188,3,4.0,1188,0,0,1188,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1,312,3.0,3.0,1,261,39,0,0,0,0,0.0,0.0,0,4,2010,1,12.170865180617609
60,72.0,11317,3,3,2,7,5,2003,2003,101.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,840,840,5,4.0,840,828,0,1668,0,0,2,1,3,1,4,8,7,0,0.0,2.0,2,500,3.0,3.0,2,144,68,0,0,0,0,0.0,0.0,0,9,2007,-1,11.872238745753489
60,83.0,13159,2,3,2,7,5,2009,2009,0.0,3,3,5.0,3.0,3.0,0.0,0,0.0,0,846,846,4,4.0,846,846,0,1692,0,0,2,1,3,1,4,6,7,0,0.0,2.0,2,650,3.0,3.0,2,208,114,0,0,0,0,0.0,0.0,0,7,2009,1,12.472951462944229
60,90.0,11700,3,3,2,6,6,1968,1968,420.0,3,3,3.0,3.0,1.0,4.0,404,0.0,0,304,708,4,4.0,708,708,0,1416,0,0,2,1,3,1,3,7,7,1,3.0,2.0,2,776,3.0,3.0,2,0,169,0,0,119,0,0.0,0.0,0,5,2006,1,12.278193348165376
20,66.0,7800,2,3,2,5,5,1964,1964,0.0,3,3,3.0,3.0,1.0,2.0,312,1.0,600,0,912,3,4.0,912,0,0,912,0,0,1,0,2,1,3,5,7,0,0.0,1.0,1,288,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,11,2006,-1,11.286288391379301
80,67.7156862745098,12800,3,3,1,7,5,1989,1989,145.0,4,3,4.0,3.0,4.0,5.0,1518,0.0,0,0,1518,4,4.0,1644,0,0,1644,1,1,2,0,2,1,4,5,7,1,3.0,3.0,2,569,3.0,3.0,2,80,0,0,0,396,0,0.0,0.0,0,8,2009,1,12.641210065746195
20,140.0,19138,3,3,2,4,5,1951,1951,0.0,3,3,3.0,3.0,1.0,1.0,120,0.0,0,744,864,5,4.0,864,0,0,864,0,0,1,0,2,1,3,4,7,0,0.0,1.0,2,400,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2010,-1,11.576840825206734
70,60.0,9600,3,3,2,5,7,1910,2002,0.0,3,4,2.0,2.0,1.0,0.0,0,0.0,0,264,264,5,4.0,768,664,0,1432,0,0,2,0,2,1,3,7,7,0,0.0,1.0,2,360,3.0,4.0,2,270,0,112,0,0,0,0.0,4.0,0,5,2007,0,11.790557201568507
50,44.0,13758,2,3,2,7,5,1990,1991,117.0,4,4,4.0,3.0,2.0,1.0,902,0.0,0,254,1156,5,4.0,1187,530,0,1717,0,0,2,1,3,1,4,7,7,1,3.0,2.0,2,400,3.0,3.0,2,168,36,0,0,0,0,0.0,0.0,0,4,2007,1,12.31800926089945
20,129.0,16737,3,3,2,9,5,2004,2005,66.0,4,3,5.0,3.0,3.0,5.0,1447,0.0,0,533,1980,5,4.0,1980,0,0,1980,1,0,2,0,3,1,5,8,7,1,4.0,3.0,3,770,3.0,3.0,2,194,45,0,0,0,0,0.0,0.0,0,9,2006,-1,12.551756051250162
20,73.0,8993,2,3,2,7,5,2007,2007,0.0,4,3,4.0,3.0,3.0,0.0,0,0.0,0,1302,1302,5,4.0,1302,0,0,1302,0,0,2,0,3,1,4,6,7,0,0.0,3.0,2,436,3.0,3.0,2,0,22,0,0,0,0,0.0,0.0,0,8,2007,-1,11.849458125839247
50,54.0,6342,3,3,2,5,8,1875,1996,0.0,3,4,3.0,3.0,1.0,0.0,0,0.0,0,780,780,4,4.0,780,240,0,1020,0,0,1,0,2,1,3,6,7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,176,0,0,0,0.0,0.0,0,5,2010,-1,10.968817284665182
20,65.0,8125,3,3,2,6,5,1994,1998,258.0,3,3,4.0,3.0,1.0,5.0,1138,0.0,0,270,1408,5,4.0,1679,0,0,1679,1,0,2,0,3,1,4,7,7,1,2.0,2.0,2,575,3.0,3.0,2,224,42,0,0,0,0,0.0,0.0,0,10,2008,-1,11.97511726881414
90,80.0,11600,3,3,2,5,5,1960,1960,361.0,3,3,3.0,3.0,1.0,2.0,443,0.0,0,662,1105,3,3.0,1105,1169,0,2274,0,0,2,0,5,2,3,12,7,0,0.0,1.0,2,480,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,1,2010,1,12.15449238460925
20,70.0,13300,3,3,2,5,7,1956,2000,0.0,3,3,4.0,3.0,1.0,2.0,377,0.0,0,551,928,3,4.0,928,0,0,928,0,0,1,0,2,1,3,4,7,0,0.0,1.0,1,252,3.0,3.0,2,261,0,156,0,0,0,0.0,0.0,0,6,2007,-1,11.500902296489466
20,84.03980099502488,8978,2,3,2,5,5,1968,1968,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,948,948,3,4.0,948,0,0,948,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1,300,3.0,3.0,2,147,0,0,0,0,0,0.0,0.0,0,5,2007,0,11.589886506106357
90,64.0,7018,3,3,2,5,5,1979,1979,0.0,3,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,4.0,1535,0,0,1535,0,0,2,0,4,2,3,8,7,0,0.0,1.0,2,410,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2009,-1,11.342216791073392
120,50.0,8012,3,3,2,6,5,1993,1994,0.0,4,3,4.0,3.0,1.0,1.0,165,5.0,841,598,1604,5,4.0,1617,0,0,1617,1,0,2,0,2,1,4,5,7,1,2.0,2.0,2,533,3.0,3.0,2,0,69,0,0,0,0,0.0,0.0,0,7,2008,-1,11.976826230188362
20,88.0,11443,3,3,2,8,5,2005,2006,208.0,4,3,5.0,3.0,4.0,5.0,1460,0.0,0,408,1868,5,4.0,2028,0,0,2028,1,0,2,0,2,1,4,7,7,2,4.0,2.0,3,880,3.0,3.0,2,326,66,0,0,0,0,0.0,0.0,0,3,2006,-1,12.721044064832295
120,67.7156862745098,3196,3,3,2,8,5,2003,2003,40.0,4,3,4.0,3.0,4.0,0.0,0,0.0,0,1273,1273,5,4.0,1456,0,0,1456,0,0,2,0,2,1,4,7,7,1,3.0,3.0,2,400,3.0,3.0,2,143,20,0,0,0,0,0.0,0.0,0,5,2006,0,12.2783933071098
50,50.0,5000,3,3,2,5,6,1924,1950,0.0,3,3,3.0,3.0,1.0,1.0,218,0.0,0,808,1026,3,4.0,1026,665,0,1691,0,0,2,0,3,1,4,6,7,1,4.0,1.0,1,308,3.0,3.0,2,0,0,242,0,0,0,0.0,0.0,0,5,2010,-1,11.438629864285014
50,57.0,7558,3,3,2,6,6,1928,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,896,896,4,4.0,1172,741,0,1913,0,0,1,1,3,1,3,9,7,1,3.0,1.0,2,342,2.0,2.0,2,0,0,0,0,0,0,0.0,0.0,0,3,2009,-1,11.862381501627537
30,84.03980099502488,5890,3,3,2,6,8,1930,2007,0.0,4,4,3.0,3.0,3.0,4.0,538,0.0,0,278,816,5,4.0,816,0,0,816,0,0,1,0,2,1,3,5,7,0,0.0,1.0,1,432,3.0,3.0,2,0,0,96,0,0,0,0.0,0.0,0,6,2008,1,11.940456062264426
30,98.0,8731,2,3,2,5,5,1920,1950,0.0,3,2,3.0,3.0,1.0,3.0,645,0.0,0,270,915,3,4.0,1167,0,0,1167,0,0,1,0,3,1,3,6,3,1,4.0,1.0,2,495,3.0,3.0,2,0,0,216,0,126,0,0.0,0.0,0,5,2007,1,12.088259315454774
20,70.0,8176,3,3,2,5,6,1958,1992,0.0,3,3,3.0,3.0,1.0,2.0,846,0.0,0,210,1056,2,4.0,1056,0,0,1056,1,0,1,0,3,1,3,6,7,0,0.0,2.0,1,308,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,8,2007,-1,11.560736620271458
20,50.0,6000,3,3,2,5,5,1948,1950,0.0,3,3,3.0,3.0,1.0,4.0,104,3.0,169,516,789,5,4.0,789,0,0,789,0,0,1,0,2,1,3,5,7,0,0.0,1.0,1,250,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,4,2008,-1,11.287597306478087
20,60.0,11100,3,3,2,4,7,1946,2006,0.0,3,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,5,4.0,930,0,0,930,0,0,1,0,2,1,4,6,7,0,0.0,1.0,1,308,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,4,2010,1,11.681178589169766
30,60.0,6324,2,3,2,4,6,1927,1950,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,520,520,2,4.0,520,0,0,520,0,0,1,0,1,1,2,4,7,0,0.0,1.0,1,240,2.0,3.0,2,49,0,87,0,0,0,0.0,0.0,0,5,2008,-1,10.42797030422282
60,116.0,13474,3,3,2,7,5,1990,1991,246.0,4,3,4.0,3.0,1.0,4.0,700,0.0,0,0,700,4,4.0,1122,1121,0,2243,1,0,2,1,4,1,4,8,7,1,3.0,2.0,3,746,3.0,3.0,2,127,44,224,0,0,0,0.0,0.0,0,6,2007,1,12.473338970992694
60,67.7156862745098,18450,2,3,2,6,5,1965,1979,113.0,3,4,4.0,3.0,1.0,1.0,187,2.0,723,111,1021,3,4.0,1465,915,0,2380,0,0,2,1,3,1,3,7,1,1,1.0,1.0,2,596,3.0,3.0,2,0,265,0,0,0,0,0.0,0.0,0,8,2007,1,12.008270461122738
70,60.0,10440,3,3,2,5,8,1904,2002,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,650,650,4,4.0,958,581,0,1539,0,0,2,0,3,1,4,8,7,1,1.0,1.0,2,686,4.0,3.0,1,70,78,68,0,0,0,0.0,0.0,0,6,2008,1,12.166739184031064
20,88.0,12803,2,3,2,7,5,2002,2002,99.0,4,3,4.0,3.0,2.0,5.0,922,0.0,0,572,1494,5,4.0,1494,0,0,1494,1,0,2,0,3,1,4,6,7,1,3.0,2.0,2,530,3.0,3.0,2,192,36,0,0,0,0,0.0,0.0,0,9,2008,-1,12.126186887137594
50,52.0,8741,3,3,2,6,4,1945,1950,0.0,3,3,3.0,2.0,1.0,1.0,94,0.0,0,641,735,3,3.0,798,689,0,1487,0,0,1,1,3,1,3,7,7,1,4.0,1.0,1,220,3.0,3.0,2,0,140,0,0,0,0,0.0,3.0,0,4,2010,1,11.910710713873597
80,84.03980099502488,12095,2,3,2,6,6,1964,1964,115.0,3,4,3.0,3.0,4.0,2.0,564,0.0,0,563,1127,3,4.0,1445,0,0,1445,0,0,1,1,3,1,3,7,7,1,2.0,2.0,2,645,3.0,3.0,2,180,0,0,0,0,0,0.0,3.0,0,8,2009,0,11.970350312009105
60,75.0,9803,3,3,2,7,5,2005,2005,0.0,4,3,4.0,3.0,1.0,5.0,400,0.0,0,466,866,4,4.0,866,902,0,1768,0,0,2,1,3,1,4,7,7,0,0.0,2.0,2,603,3.0,3.0,2,0,108,0,0,0,0,0.0,0.0,0,2,2008,1,12.482223804191209
60,62.0,7917,3,3,2,6,5,1999,2000,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,953,953,5,4.0,953,694,0,1647,0,0,2,1,3,1,3,7,7,1,3.0,2.0,2,460,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,0,8,2007,-1,11.837164502017476
60,85.0,10574,3,3,2,8,5,2005,2006,0.0,4,3,4.0,3.0,2.0,0.0,0,0.0,0,1082,1082,5,4.0,1082,871,0,1953,0,0,2,1,3,1,4,9,7,1,4.0,2.0,3,1043,3.0,3.0,2,160,50,0,0,0,0,0.0,0.0,0,5,2009,-1,12.285668907497696
20,63.0,8500,3,3,2,7,5,2004,2004,106.0,4,3,4.0,3.0,3.0,0.0,0,0.0,0,1422,1422,5,4.0,1422,0,0,1422,0,0,2,0,3,1,4,7,7,0,0.0,2.0,2,626,3.0,3.0,2,192,60,0,0,0,0,0.0,0.0,0,11,2007,-1,11.87713180771078
20,65.0,25095,2,3,0,5,8,1968,2003,0.0,3,3,3.0,3.0,4.0,5.0,1324,0.0,0,113,1437,5,4.0,1473,0,0,1473,2,0,1,0,1,1,5,5,7,2,4.0,1.0,1,452,3.0,3.0,2,0,48,0,0,60,0,0.0,0.0,0,6,2009,-1,11.597724636891021
50,60.0,10800,3,3,2,5,6,1915,1950,0.0,3,4,2.0,3.0,1.0,1.0,686,0.0,0,0,686,3,4.0,966,686,0,1652,1,0,2,0,4,1,3,7,7,0,0.0,1.0,1,416,3.0,3.0,2,0,0,196,0,0,0,0.0,0.0,1200,6,2010,0,11.842229212112828
20,112.0,10859,3,3,2,5,5,1994,1995,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,1097,1097,5,4.0,1097,0,0,1097,0,0,1,1,3,1,3,6,7,0,0.0,1.0,2,672,3.0,3.0,2,392,64,0,0,0,0,0.0,0.0,0,6,2009,1,12.101871810488355
60,67.7156862745098,7685,2,3,2,6,5,1993,1994,112.0,3,3,4.0,3.0,1.0,4.0,518,0.0,0,179,697,4,4.0,697,804,0,1501,0,0,2,1,3,1,4,6,7,1,3.0,3.0,2,420,3.0,3.0,2,190,63,0,0,0,0,0.0,0.0,0,5,2006,0,12.017330520933296
70,50.0,2500,3,3,2,7,8,1915,2005,0.0,4,3,3.0,3.0,1.0,4.0,299,0.0,0,611,910,5,4.0,916,910,0,1826,1,0,1,1,4,1,5,7,5,1,4.0,1.0,1,164,2.0,2.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2009,-1,11.708545259611208
20,80.0,9600,3,3,2,5,6,1959,1959,132.0,3,3,3.0,3.0,1.0,4.0,991,0.0,0,50,1041,5,4.0,1041,0,0,1041,1,0,1,0,3,1,3,6,7,0,0.0,2.0,1,270,3.0,3.0,2,224,88,0,0,0,0,0.0,3.0,0,7,2009,-1,11.41123542837055
50,52.0,6240,3,3,2,5,7,1930,1992,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,1078,1078,3,4.0,1128,445,0,1573,0,0,2,0,3,1,3,8,7,1,4.0,1.0,2,360,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,0,6,2008,1,12.185015276664723
20,62.0,7500,3,3,2,7,5,2004,2005,0.0,4,3,4.0,3.0,1.0,5.0,410,0.0,0,811,1221,5,4.0,1221,0,0,1221,1,0,2,0,2,1,4,6,7,0,0.0,2.0,2,400,3.0,3.0,2,0,113,0,0,0,0,0.0,0.0,0,10,2009,1,12.302785627368383
120,67.7156862745098,2887,3,3,2,6,5,1996,1997,0.0,3,3,4.0,3.0,2.0,5.0,1003,0.0,0,288,1291,5,4.0,1291,0,0,1291,1,0,1,0,2,1,4,6,7,1,4.0,1.0,2,431,3.0,3.0,2,307,0,0,0,0,0,0.0,0.0,0,11,2008,0,12.061046873479915
50,52.0,9439,3,3,2,5,5,1930,1950,0.0,3,3,3.0,3.0,1.0,1.0,324,0.0,0,588,912,4,3.0,912,336,0,1248,0,0,1,0,2,1,3,6,7,0,0.0,1.0,1,160,2.0,2.0,2,0,0,192,0,0,0,0.0,0.0,0,3,2007,1,11.716052703741562
20,70.0,8400,3,3,2,6,3,1957,1957,0.0,3,3,3.0,3.0,1.0,4.0,189,2.0,661,628,1478,4,4.0,1478,0,0,1478,1,0,1,1,3,1,3,6,7,2,4.0,2.0,2,442,3.0,3.0,2,114,0,0,0,216,0,0.0,0.0,0,6,2009,1,12.157065611114945
20,76.0,9591,3,3,2,8,5,2004,2005,262.0,4,3,5.0,3.0,3.0,5.0,1088,0.0,0,625,1713,5,4.0,1713,0,0,1713,1,0,2,0,3,1,5,7,7,1,4.0,3.0,3,856,3.0,3.0,2,0,26,0,0,170,0,0.0,0.0,0,1,2009,-1,12.392730496570236
60,98.0,12203,2,3,2,8,5,1998,1999,975.0,4,3,4.0,3.0,1.0,5.0,854,0.0,0,371,1225,5,4.0,1276,1336,0,2612,1,0,2,1,4,1,4,8,7,1,3.0,3.0,3,676,3.0,3.0,2,250,0,0,0,0,0,0.0,0.0,0,7,2009,-1,12.612336052725666
20,60.0,7350,3,3,2,5,7,1951,1951,0.0,3,3,3.0,3.0,2.0,4.0,852,0.0,0,100,952,3,4.0,952,0,0,952,1,0,1,0,2,1,3,4,7,0,0.0,1.0,2,840,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2008,0,11.842229212112828
20,80.0,9920,3,3,2,5,5,1954,1954,110.0,3,3,3.0,3.0,1.0,2.0,354,1.0,290,412,1056,3,4.0,1063,0,0,1063,1,0,1,0,3,1,3,6,7,0,0.0,2.0,1,280,3.0,3.0,2,0,0,164,0,0,0,0.0,3.0,0,2,2010,-1,11.426512615780469
20,60.0,7200,3,3,2,5,7,1950,1950,0.0,3,3,3.0,3.0,1.0,3.0,534,2.0,96,246,876,3,4.0,988,0,0,988,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1,276,3.0,3.0,2,0,80,0,0,0,0,0.0,0.0,0,5,2007,-1,11.338166239909869
80,85.0,9350,3,3,2,5,8,1965,1999,0.0,3,4,3.0,3.0,4.0,4.0,633,0.0,0,586,1219,4,4.0,1265,0,0,1265,0,1,2,0,3,1,4,6,7,1,4.0,2.0,2,502,3.0,3.0,2,0,92,0,96,0,0,0.0,3.0,0,10,2008,0,12.100156419938624
